ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
11.05.2026,ТРГОВИШТЕ,4384
11.05.2026,ТРСТЕНИК,33438
11.05.2026,ТУТИН,33695
11.05.2026,ЋИЋЕВАЦ,7141
11.05.2026,ЋУПРИЈА,27890
11.05.2026,УБ,22415
11.05.2026,УЖИЦЕ - ГРАД,56898
11.05.2026,УЖИЦЕ-СЕВОЈНО,5539
11.05.2026,УРОШЕВАЦ,3860
11.05.2026,ЦРНА ТРАВА,939
11.05.2026,ЧАЈЕТИНА,14441
11.05.2026,ЧАЧАК - ГРАД,93779
11.05.2026,ЧОКА,8522
11.05.2026,ШАБАЦ - ГРАД,99085
11.05.2026,ШИД,28834
11.05.2026,ШТРПЦЕ,5835
