ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
14.09.2026,20.09.2026,БОЉЕВАЦ,Упис по основу пријаве пребивалишта,13
14.09.2026,20.09.2026,БОЉЕВАЦ,Промена личних података,182
14.09.2026,20.09.2026,БОЉЕВАЦ,Промена адресе пребивалишта,23
14.09.2026,20.09.2026,БОЉЕВАЦ,Брисање по основу одјаве пребивалишта,9
14.09.2026,20.09.2026,БОЉЕВАЦ,Брисање по основу смрти лица,4
14.09.2026,20.09.2026,БОЉЕВАЦ,Упис за гласање по месту боравишта у земљи,3
14.09.2026,20.09.2026,БОЉЕВАЦ,Упис за гласање по месту боравишта у иностранству,10
14.09.2026,20.09.2026,БОЉЕВАЦ,Брисање по службеној дужности,1
14.09.2026,20.09.2026,БОР - ГРАД,Упис по основу стицања пунолетства,33
14.09.2026,20.09.2026,БОР - ГРАД,Упис по основу пријаве пребивалишта,31
14.09.2026,20.09.2026,БОР - ГРАД,Промена личних података,14
14.09.2026,20.09.2026,БОР - ГРАД,Промена адресе пребивалишта,82
14.09.2026,20.09.2026,БОР - ГРАД,Брисање по основу одјаве пребивалишта,28
14.09.2026,20.09.2026,БОР - ГРАД,Брисање по основу губитка пословне способности,2
14.09.2026,20.09.2026,БОР - ГРАД,Брисање по основу смрти лица,8
14.09.2026,20.09.2026,БОР - ГРАД,Брисање боравишта интерно расељеног лица,16
14.09.2026,20.09.2026,БОР - ГРАД,Упис за гласање по месту боравишта у земљи,2
14.09.2026,20.09.2026,БОР - ГРАД,Упис за гласање по месту боравишта у иностранству,60
14.09.2026,20.09.2026,БОР - ГРАД,Исправка техничке грешке,3
14.09.2026,20.09.2026,БОР - ГРАД,Брисање по службеној дужности,1
14.09.2026,20.09.2026,БОР - ГРАД,Упис по основу последњег пребивалишта,1
14.09.2026,20.09.2026,БОСИЛЕГРАД,Упис по основу стицања пунолетства,8
14.09.2026,20.09.2026,БОСИЛЕГРАД,Промена личних података,1
14.09.2026,20.09.2026,БОСИЛЕГРАД,Промена адресе пребивалишта,10
14.09.2026,20.09.2026,БОСИЛЕГРАД,Брисање по основу одјаве пребивалишта,6
14.09.2026,20.09.2026,БОСИЛЕГРАД,Брисање по основу смрти лица,5
14.09.2026,20.09.2026,БОСИЛЕГРАД,Упис за гласање по месту боравишта у земљи,1
14.09.2026,20.09.2026,БОСИЛЕГРАД,Упис за гласање по месту боравишта у иностранству,8
14.09.2026,20.09.2026,БРУС,Упис по основу стицања пунолетства,18
14.09.2026,20.09.2026,БРУС,Промена личних података,2
14.09.2026,20.09.2026,БРУС,Промена адресе пребивалишта,33
14.09.2026,20.09.2026,БРУС,Брисање по основу одјаве пребивалишта,11
14.09.2026,20.09.2026,БРУС,Брисање по основу смрти лица,3
14.09.2026,20.09.2026,БРУС,Упис за гласање по месту боравишта у земљи,3
14.09.2026,20.09.2026,БРУС,Упис за гласање по месту боравишта у иностранству,14
14.09.2026,20.09.2026,БУЈАНОВАЦ,Упис по основу стицања пунолетства,47
14.09.2026,20.09.2026,БУЈАНОВАЦ,Упис по основу пријаве пребивалишта,70
14.09.2026,20.09.2026,БУЈАНОВАЦ,Промена личних података,115
14.09.2026,20.09.2026,БУЈАНОВАЦ,Промена адресе пребивалишта,36
14.09.2026,20.09.2026,БУЈАНОВАЦ,Брисање по основу одјаве пребивалишта,22
14.09.2026,20.09.2026,БУЈАНОВАЦ,Брисање по основу смрти лица,8
14.09.2026,20.09.2026,БУЈАНОВАЦ,Брисање боравишта интерно расељеног лица,6
14.09.2026,20.09.2026,БУЈАНОВАЦ,Упис за гласање по месту боравишта у иностранству,19
14.09.2026,20.09.2026,БУЈАНОВАЦ,Потврда о упису у бирачки списак,5
14.09.2026,20.09.2026,БУЈАНОВАЦ,Потврда о изборном праву,2
14.09.2026,20.09.2026,БУЈАНОВАЦ,Исправка техничке грешке,4
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Упис по основу стицања пунолетства,108
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Упис по основу пријаве пребивалишта,6
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Промена личних података,126
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Промена адресе пребивалишта,29
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Брисање по основу одјаве пребивалишта,29
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Брисање по основу губитка пословне способности,2
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Брисање по основу смрти лица,21
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Брисање боравишта интерно расељеног лица,2
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Упис за гласање по месту боравишта у земљи,5
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Упис за гласање по месту боравишта у иностранству,144
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Промена гласања по месту боравишта у иностранству,1
14.09.2026,20.09.2026,ВАЉЕВО - ГРАД,Упис по основу последњег пребивалишта,2
14.09.2026,20.09.2026,ВАРВАРИН,Упис по основу стицања пунолетства,22
14.09.2026,20.09.2026,ВАРВАРИН,Упис по основу пријаве пребивалишта,21
14.09.2026,20.09.2026,ВАРВАРИН,Промена личних података,11
14.09.2026,20.09.2026,ВАРВАРИН,Промена адресе пребивалишта,35
14.09.2026,20.09.2026,ВАРВАРИН,Брисање по основу одјаве пребивалишта,10
14.09.2026,20.09.2026,ВАРВАРИН,Брисање по основу смрти лица,8
14.09.2026,20.09.2026,ВАРВАРИН,Упис за гласање по месту боравишта у иностранству,16
14.09.2026,20.09.2026,ВАРВАРИН,Упис по основу последњег пребивалишта,1
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Упис по основу стицања пунолетства,10
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Упис по основу пријаве пребивалишта,22
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Промена личних података,7
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Промена адресе пребивалишта,8
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Брисање по основу одјаве пребивалишта,17
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Брисање по основу смрти лица,12
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Брисање боравишта интерно расељеног лица,4
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Упис за гласање по месту боравишта у иностранству,25
14.09.2026,20.09.2026,ВЕЛИКА ПЛАНА,Упис по основу последњег пребивалишта,1
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Упис по основу стицања пунолетства,10
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Упис по основу пријаве пребивалишта,8
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Промена личних података,20
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Промена адресе пребивалишта,15
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Брисање по основу одјаве пребивалишта,7
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Брисање по основу смрти лица,5
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Упис за гласање по месту боравишта у земљи,7
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Упис за гласање по месту боравишта у иностранству,41
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Промена гласања по месту боравишта у иностранству,1
14.09.2026,20.09.2026,ВЕЛИКО ГРАДИШТЕ,Потврда о изборном праву,4
14.09.2026,20.09.2026,ВИТИНА,Упис по основу пријаве пребивалишта,2
14.09.2026,20.09.2026,ВИТИНА,Брисање по основу одјаве пребивалишта,9
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Упис по основу стицања пунолетства,32
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Упис по основу пријаве пребивалишта,21
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Упис по основу враћања пословне способности,1
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Промена личних података,60
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Промена адресе пребивалишта,8
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Брисање по основу одјаве пребивалишта,8
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Брисање по основу смрти лица,3
14.09.2026,20.09.2026,ВЛАДИМИРЦИ,Упис за гласање по месту боравишта у иностранству,14
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Упис по основу стицања пунолетства,32
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Упис по основу пријаве пребивалишта,5
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Промена личних података,16
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Промена адресе пребивалишта,32
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Брисање по основу одјаве пребивалишта,13
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Брисање по основу смрти лица,8
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Упис за гласање по месту боравишта у земљи,2
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Упис за гласање по месту боравишта у иностранству,9
14.09.2026,20.09.2026,ВЛАДИЧИН ХАН,Брисање по службеној дужности,1
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Упис по основу стицања пунолетства,30
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Упис по основу пријаве пребивалишта,10
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Промена личних података,2
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Промена адресе пребивалишта,33
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Брисање по основу одјаве пребивалишта,16
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Брисање по основу губитка пословне способности,1
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Брисање по основу смрти лица,7
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Упис за гласање по месту боравишта у иностранству,24
14.09.2026,20.09.2026,ВЛАСОТИНЦЕ,Брисање по службеној дужности,1
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Упис по основу стицања пунолетства,84
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Упис по основу пријаве пребивалишта,65
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Промена личних података,16
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Промена адресе пребивалишта,41
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Промена адресе боравишта интерно расељеног лица,2
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Брисање по основу одјаве пребивалишта,43
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Брисање по основу губитка пословне способности,1
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Брисање по основу смрти лица,15
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Брисање боравишта интерно расељеног лица,150
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Упис за гласање по месту боравишта у земљи,1
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Упис за гласање по месту боравишта у иностранству,71
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Потврда о упису у бирачки списак,1
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Потврда о изборном праву,2
14.09.2026,20.09.2026,ВРАЊЕ - ГРАД,Брисање по службеној дужности,3
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Упис по основу стицања пунолетства,11
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Упис по основу пријаве пребивалишта,8
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Промена личних података,4
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Промена адресе пребивалишта,10
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Брисање по основу одјаве пребивалишта,6
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Брисање по основу смрти лица,4
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Брисање боравишта интерно расељеног лица,12
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Упис за гласање по месту боравишта у иностранству,5
14.09.2026,20.09.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Потврда о упису у бирачки списак,1
14.09.2026,20.09.2026,ВРБАС,Упис по основу стицања пунолетства,27
14.09.2026,20.09.2026,ВРБАС,Упис по основу пријаве пребивалишта,22
14.09.2026,20.09.2026,ВРБАС,Промена личних података,6
14.09.2026,20.09.2026,ВРБАС,Промена адресе пребивалишта,15
14.09.2026,20.09.2026,ВРБАС,Брисање по основу одјаве пребивалишта,24
14.09.2026,20.09.2026,ВРБАС,Брисање по основу смрти лица,11
14.09.2026,20.09.2026,ВРБАС,Упис за гласање по месту боравишта у земљи,1
14.09.2026,20.09.2026,ВРБАС,Упис за гласање по месту боравишта у иностранству,79
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Упис по основу стицања пунолетства,33
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Упис по основу пријаве пребивалишта,31
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Упис по основу пријаве боравишта интерно расељеног лица,46
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Промена личних података,4
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Промена адресе пребивалишта,16
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Брисање по основу одјаве пребивалишта,21
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Брисање по основу смрти лица,7
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Брисање боравишта интерно расељеног лица,48
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Упис за гласање по месту боравишта у земљи,8
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Упис за гласање по месту боравишта у иностранству,32
14.09.2026,20.09.2026,ВРЊАЧКА БАЊА,Брисање по службеној дужности,44
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Упис по основу стицања пунолетства,66
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Упис по основу пријаве пребивалишта,52
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Промена личних података,144
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Промена адресе пребивалишта,38
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Брисање по основу одјаве пребивалишта,20
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Брисање по основу губитка пословне способности,2
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Брисање по основу смрти лица,13
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Упис за гласање по месту боравишта у земљи,3
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Упис за гласање по месту боравишта у иностранству,64
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Потврда о упису у бирачки списак,1
14.09.2026,20.09.2026,ВРШАЦ - ГРАД,Брисање по службеној дужности,5
14.09.2026,20.09.2026,ВУЧИТРН,Упис по основу стицања пунолетства,10
14.09.2026,20.09.2026,ВУЧИТРН,Упис по основу пријаве пребивалишта,2
14.09.2026,20.09.2026,ВУЧИТРН,Брисање по основу одјаве пребивалишта,8
14.09.2026,20.09.2026,ВУЧИТРН,Брисање по основу смрти лица,1
14.09.2026,20.09.2026,ВУЧИТРН,Упис за гласање по месту боравишта у земљи,6
14.09.2026,20.09.2026,ВУЧИТРН,Упис за гласање по месту боравишта у иностранству,3
14.09.2026,20.09.2026,ГАЏИН ХАН,Упис по основу стицања пунолетства,4
14.09.2026,20.09.2026,ГАЏИН ХАН,Упис по основу пријаве пребивалишта,5
14.09.2026,20.09.2026,ГАЏИН ХАН,Промена личних података,5
14.09.2026,20.09.2026,ГАЏИН ХАН,Промена адресе пребивалишта,11
14.09.2026,20.09.2026,ГАЏИН ХАН,Брисање по основу одјаве пребивалишта,2
14.09.2026,20.09.2026,ГАЏИН ХАН,Брисање по основу смрти лица,3
14.09.2026,20.09.2026,ГАЏИН ХАН,Упис за гласање по месту боравишта у иностранству,1
14.09.2026,20.09.2026,ГЊИЛАНЕ,Упис по основу стицања пунолетства,2
14.09.2026,20.09.2026,ГЊИЛАНЕ,Упис по основу пријаве пребивалишта,7
14.09.2026,20.09.2026,ГЊИЛАНЕ,Брисање по основу одјаве пребивалишта,28
14.09.2026,20.09.2026,ГЊИЛАНЕ,Брисање по основу смрти лица,1
14.09.2026,20.09.2026,ГЊИЛАНЕ,Упис за гласање по месту боравишта у земљи,196
14.09.2026,20.09.2026,ГЊИЛАНЕ,Упис за гласање по месту боравишта у иностранству,3
14.09.2026,20.09.2026,ГОЛУБАЦ,Упис по основу стицања пунолетства,9
14.09.2026,20.09.2026,ГОЛУБАЦ,Промена личних података,1
14.09.2026,20.09.2026,ГОЛУБАЦ,Промена адресе пребивалишта,16
14.09.2026,20.09.2026,ГОЛУБАЦ,Брисање по основу одјаве пребивалишта,3
14.09.2026,20.09.2026,ГОЛУБАЦ,Брисање по основу смрти лица,2
14.09.2026,20.09.2026,ГОЛУБАЦ,Упис за гласање по месту боравишта у земљи,2
14.09.2026,20.09.2026,ГОЛУБАЦ,Упис за гласање по месту боравишта у иностранству,8
14.09.2026,20.09.2026,ГОЛУБАЦ,Исправка техничке грешке,1
14.09.2026,20.09.2026,ГОРА,Брисање по основу одјаве пребивалишта,1
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Упис по основу стицања пунолетства,15
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Упис по основу пријаве пребивалишта,16
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Промена личних података,16
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Промена адресе пребивалишта,9
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Брисање по основу одјаве пребивалишта,14
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Брисање по основу смрти лица,9
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Брисање боравишта интерно расељеног лица,2
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Упис за гласање по месту боравишта у земљи,5
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Упис за гласање по месту боравишта у иностранству,64
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Промена гласања по месту боравишта у иностранству,1
14.09.2026,20.09.2026,ГОРЊИ МИЛАНОВАЦ,Брисање по службеној дужности,3
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Упис по основу стицања пунолетства,27
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Упис по основу пријаве пребивалишта,3
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Промена личних података,4
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Промена адресе пребивалишта,6
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Брисање по основу одјаве пребивалишта,10
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Брисање по основу смрти лица,4
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Упис за гласање по месту боравишта у земљи,1
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Упис за гласање по месту боравишта у иностранству,46
14.09.2026,20.09.2026,ДЕСПОТОВАЦ,Потврда о изборном праву,2
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Упис по основу стицања пунолетства,9
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Упис по основу пријаве пребивалишта,7
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Промена личних података,5
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Промена адресе пребивалишта,13
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Брисање по основу одјаве пребивалишта,4
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Брисање по основу смрти лица,2
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Упис за гласање по месту боравишта у земљи,5
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Упис за гласање по месту боравишта у иностранству,10
14.09.2026,20.09.2026,ДИМИТРОВГРАД,Потврда о изборном праву,4
14.09.2026,20.09.2026,ДОЉЕВАЦ,Упис по основу стицања пунолетства,37
14.09.2026,20.09.2026,ДОЉЕВАЦ,Упис по основу пријаве пребивалишта,12
14.09.2026,20.09.2026,ДОЉЕВАЦ,Промена личних података,4
14.09.2026,20.09.2026,ДОЉЕВАЦ,Промена адресе пребивалишта,78
14.09.2026,20.09.2026,ДОЉЕВАЦ,Брисање по основу одјаве пребивалишта,10
14.09.2026,20.09.2026,ДОЉЕВАЦ,Брисање по основу губитка пословне способности,2
14.09.2026,20.09.2026,ДОЉЕВАЦ,Брисање по основу смрти лица,5
14.09.2026,20.09.2026,ДОЉЕВАЦ,Упис за гласање по месту боравишта у иностранству,23
14.09.2026,20.09.2026,ДОЉЕВАЦ,Потврда о изборном праву,4
14.09.2026,20.09.2026,ЖАБАЉ,Упис по основу стицања пунолетства,38
14.09.2026,20.09.2026,ЖАБАЉ,Упис по основу пријаве пребивалишта,4
14.09.2026,20.09.2026,ЖАБАЉ,Промена личних података,40
14.09.2026,20.09.2026,ЖАБАЉ,Промена адресе пребивалишта,13
14.09.2026,20.09.2026,ЖАБАЉ,Брисање по основу одјаве пребивалишта,17
14.09.2026,20.09.2026,ЖАБАЉ,Брисање по основу смрти лица,9
14.09.2026,20.09.2026,ЖАБАЉ,Упис за гласање по месту боравишта у иностранству,47
14.09.2026,20.09.2026,ЖАБАЉ,Брисање по службеној дужности,1
14.09.2026,20.09.2026,ЖАБАРИ,Упис по основу стицања пунолетства,1
14.09.2026,20.09.2026,ЖАБАРИ,Упис по основу пријаве пребивалишта,8
14.09.2026,20.09.2026,ЖАБАРИ,Упис по основу пријема у држављанство,2
14.09.2026,20.09.2026,ЖАБАРИ,Промена личних података,1
14.09.2026,20.09.2026,ЖАБАРИ,Промена адресе пребивалишта,11
14.09.2026,20.09.2026,ЖАБАРИ,Брисање по основу отпуста из држављанства,1
14.09.2026,20.09.2026,ЖАБАРИ,Брисање по основу одјаве пребивалишта,2
14.09.2026,20.09.2026,ЖАБАРИ,Брисање по основу смрти лица,3
14.09.2026,20.09.2026,ЖАБАРИ,Упис за гласање по месту боравишта у земљи,1
14.09.2026,20.09.2026,ЖАБАРИ,Упис за гласање по месту боравишта у иностранству,32
14.09.2026,20.09.2026,ЖАГУБИЦА,Упис по основу стицања пунолетства,10
14.09.2026,20.09.2026,ЖАГУБИЦА,Упис по основу пријаве пребивалишта,10
14.09.2026,20.09.2026,ЖАГУБИЦА,Промена адресе пребивалишта,18
14.09.2026,20.09.2026,ЖАГУБИЦА,Брисање по основу одјаве пребивалишта,6
14.09.2026,20.09.2026,ЖАГУБИЦА,Брисање по основу губитка пословне способности,1
14.09.2026,20.09.2026,ЖАГУБИЦА,Брисање по основу смрти лица,5
14.09.2026,20.09.2026,ЖАГУБИЦА,Упис за гласање по месту боравишта у земљи,3
14.09.2026,20.09.2026,ЖАГУБИЦА,Упис за гласање по месту боравишта у иностранству,29
14.09.2026,20.09.2026,ЖАГУБИЦА,Потврда о упису у бирачки списак,5
14.09.2026,20.09.2026,ЖАГУБИЦА,Брисање по службеној дужности,1
14.09.2026,20.09.2026,ЖИТИШТЕ,Упис по основу стицања пунолетства,25
14.09.2026,20.09.2026,ЖИТИШТЕ,Упис по основу пријаве пребивалишта,21
14.09.2026,20.09.2026,ЖИТИШТЕ,Промена личних података,4
14.09.2026,20.09.2026,ЖИТИШТЕ,Промена адресе пребивалишта,3
14.09.2026,20.09.2026,ЖИТИШТЕ,Брисање по основу одјаве пребивалишта,9
14.09.2026,20.09.2026,ЖИТИШТЕ,Брисање по основу смрти лица,3
14.09.2026,20.09.2026,ЖИТИШТЕ,Упис за гласање по месту боравишта у земљи,1
14.09.2026,20.09.2026,ЖИТИШТЕ,Упис за гласање по месту боравишта у иностранству,22
14.09.2026,20.09.2026,ЖИТИШТЕ,Исправка техничке грешке,2
14.09.2026,20.09.2026,ЖИТИШТЕ,Брисање по службеној дужности,2
14.09.2026,20.09.2026,ЖИТОРАЂА,Упис по основу стицања пунолетства,16
14.09.2026,20.09.2026,ЖИТОРАЂА,Упис по основу пријаве пребивалишта,20
14.09.2026,20.09.2026,ЖИТОРАЂА,Упис по основу пријема у држављанство,1
14.09.2026,20.09.2026,ЖИТОРАЂА,Промена личних података,6
14.09.2026,20.09.2026,ЖИТОРАЂА,Промена адресе пребивалишта,9
14.09.2026,20.09.2026,ЖИТОРАЂА,Брисање по основу одјаве пребивалишта,12
14.09.2026,20.09.2026,ЖИТОРАЂА,Брисање по основу смрти лица,5
14.09.2026,20.09.2026,ЖИТОРАЂА,Брисање боравишта интерно расељеног лица,13
14.09.2026,20.09.2026,ЖИТОРАЂА,Упис за гласање по месту боравишта у земљи,5
14.09.2026,20.09.2026,ЖИТОРАЂА,Упис за гласање по месту боравишта у иностранству,12
14.09.2026,20.09.2026,ЖИТОРАЂА,Потврда о упису у бирачки списак,2
14.09.2026,20.09.2026,ЖИТОРАЂА,Потврда о изборном праву,2
14.09.2026,20.09.2026,ЖИТОРАЂА,Упис по основу последњег пребивалишта,1
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Упис по основу стицања пунолетства,57
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Упис по основу пријаве пребивалишта,4
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Промена личних података,7
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Промена адресе пребивалишта,17
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Брисање по основу одјаве пребивалишта,34
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Брисање по основу губитка пословне способности,3
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Брисање по основу смрти лица,13
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Упис за гласање по месту боравишта у земљи,5
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Упис за гласање по месту боравишта у иностранству,66
14.09.2026,20.09.2026,ЗАЈЕЧАР - ГРАД,Исправка техничке грешке,3
14.09.2026,20.09.2026,ЗВЕЧАН,Упис по основу стицања пунолетства,19
14.09.2026,20.09.2026,ЗВЕЧАН,Упис по основу пријаве пребивалишта,4
14.09.2026,20.09.2026,ЗВЕЧАН,Промена личних података,5
14.09.2026,20.09.2026,ЗВЕЧАН,Брисање по основу одјаве пребивалишта,16
14.09.2026,20.09.2026,ЗВЕЧАН,Брисање по основу смрти лица,2
14.09.2026,20.09.2026,ЗВЕЧАН,Упис за гласање по месту боравишта у земљи,46
14.09.2026,20.09.2026,ЗВЕЧАН,Упис за гласање по месту боравишта у иностранству,8
14.09.2026,20.09.2026,ЗВЕЧАН,Брисање гласања по месту боравишта у земљи,2
14.09.2026,20.09.2026,ЗРЕЊАНИН - ГРАД,Упис по основу стицања пунолетства,162
14.09.2026,20.09.2026,ЗРЕЊАНИН - ГРАД,Упис по основу пријаве пребивалишта,24
14.09.2026,20.09.2026,ЗРЕЊАНИН - ГРАД,Упис по основу пријема у држављанство,1
14.09.2026,20.09.2026,ЗРЕЊАНИН - ГРАД,Промена личних података,18
14.09.2026,20.09.2026,ЗРЕЊАНИН - ГРАД,Промена адресе пребивалишта,53
14.09.2026,20.09.2026,ЗРЕЊАНИН - ГРАД,Брисање по основу одјаве пребивалишта,78
14.09.2026,20.09.2026,ЗРЕЊАНИН - ГРАД,Брисање по основу смрти лица,38
