ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
10.08.2026,ИРИГ,8964
10.08.2026,ИСТОК,3056
10.08.2026,ЈАГОДИНА - ГРАД,63474
10.08.2026,КАЊИЖА,20641
10.08.2026,КИКИНДА - ГРАД,45792
10.08.2026,КЛАДОВО,21041
10.08.2026,КЛИНА,1891
10.08.2026,КНИЋ,10231
10.08.2026,КЊАЖЕВАЦ,22171
10.08.2026,КОВАЧИЦА,20772
10.08.2026,КОВИН,27163
10.08.2026,КОСЈЕРИЋ,8796
10.08.2026,КОСОВО ПОЉЕ,4837
10.08.2026,КОСОВСКА КАМЕНИЦА,6220
10.08.2026,КОСОВСКА МИТРОВИЦА,14711
10.08.2026,КОЦЕЉЕВА,10337
10.08.2026,КРАГУЈЕВАЦ - ГРАД,152783
10.08.2026,КРАЉЕВО - ГРАД,97918
10.08.2026,КРУПАЊ,12585
10.08.2026,КРУШЕВАЦ - ГРАД,103728
10.08.2026,КУЛА,33157
10.08.2026,КУРШУМЛИЈА,13507
10.08.2026,КУЧЕВО,15245
10.08.2026,ЛАЈКОВАЦ,11225
10.08.2026,ЛАПОВО,6393
10.08.2026,ЛЕБАНЕ,16317
10.08.2026,ЛЕПОСАВИЋ,8902
10.08.2026,ЛЕСКОВАЦ - ГРАД,112249
10.08.2026,ЛИПЉАН,6010
10.08.2026,ЛОЗНИЦА - ГРАД,76641
10.08.2026,ЛУЧАНИ,14568
10.08.2026,ЉИГ,8422
10.08.2026,ЉУБОВИЈА,13067
10.08.2026,МАЈДАНПЕК,15298
10.08.2026,МАЛИ ЗВОРНИК,16140
10.08.2026,МАЛИ ИЂОШ,9792
10.08.2026,МАЛО ЦРНИЋЕ,11547
10.08.2026,МЕДВЕЂА,5976
10.08.2026,МЕРОШИНА,9699
10.08.2026,МИОНИЦА,10614
10.08.2026,НЕГОТИН,35407
10.08.2026,НИШ-МЕДИЈАНА,76528
10.08.2026,НИШ-НИШКА БАЊА,11542
10.08.2026,НИШ-ПАЛИЛУЛА,63341
10.08.2026,НИШ-ПАНТЕЛЕЈ,46464
10.08.2026,НИШ-ЦРВЕНИ КРСТ,29304
10.08.2026,НОВА ВАРОШ,12099
10.08.2026,НОВА ЦРЊА,7721
10.08.2026,НОВИ БЕЧЕЈ,18134
10.08.2026,НОВИ КНЕЖЕВАЦ,8275
10.08.2026,НОВИ ПАЗАР - ГРАД,94752
10.08.2026,НОВИ САД - ГРАД,344581
10.08.2026,НОВО БРДО,952
10.08.2026,ОБИЛИЋ,3538
10.08.2026,ОПОВО,7974
10.08.2026,ОРАХОВАЦ,1533
10.08.2026,ОСЕЧИНА,8874
10.08.2026,ОЏАЦИ,23302
10.08.2026,ПАНЧЕВО - ГРАД,106297
10.08.2026,ПАРАЋИН,45568
10.08.2026,ПЕТРОВАЦ НА МЛАВИ,30646
10.08.2026,ПЕЋ,3892
10.08.2026,ПЕЋИНЦИ,15492
10.08.2026,ПИРОТ - ГРАД,44338
10.08.2026,ПЛАНДИШТЕ,8274
10.08.2026,ПОДУЈЕВО,405
10.08.2026,ПОЖАРЕВАЦ,56907
10.08.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11333
10.08.2026,ПОЖЕГА,22483
10.08.2026,ПРЕШЕВО,44440
10.08.2026,ПРИБОЈ,26646
10.08.2026,ПРИЗРЕН,4557
10.08.2026,ПРИЈЕПОЉЕ,31550
10.08.2026,ПРИШТИНА - ГРАД,13748
10.08.2026,ПРОКУПЉЕ - ГРАД,35363
10.08.2026,РАЖАЊ,5909
10.08.2026,РАЧА,8914
10.08.2026,РАШКА,19611
10.08.2026,РЕКОВАЦ,7844
10.08.2026,РУМА,45297
10.08.2026,СВИЛАЈНАЦ,23445
10.08.2026,СВРЉИГ,9820
10.08.2026,СЕНТА,19343
10.08.2026,СЕЧАЊ,10151
10.08.2026,СЈЕНИЦА,27901
10.08.2026,СМЕДЕРЕВО - ГРАД,93843
10.08.2026,СМЕДЕРЕВСКА ПАЛАНКА,38823
10.08.2026,СОКОБАЊА,12807
10.08.2026,СОМБОР - ГРАД,69683
10.08.2026,СРБИЦА,291
10.08.2026,СРБОБРАН,13064
10.08.2026,СРЕМСКА МИТРОВИЦА - ГРАД,67956
10.08.2026,СРЕМСКИ КАРЛОВЦИ,7909
10.08.2026,СТАРА ПАЗОВА,57016
10.08.2026,СУБОТИЦА - ГРАД,124391
10.08.2026,СУРДУЛИЦА,16118
10.08.2026,ТЕМЕРИН,24789
10.08.2026,ТИТЕЛ,12544
10.08.2026,ТОПОЛА,17202
10.08.2026,ТРГОВИШТЕ,4366
10.08.2026,ТРСТЕНИК,33353
10.08.2026,ТУТИН,33726
10.08.2026,ЋИЋЕВАЦ,7126
10.08.2026,ЋУПРИЈА,27933
10.08.2026,УБ,22420
10.08.2026,УЖИЦЕ - ГРАД,56799
10.08.2026,УЖИЦЕ-СЕВОЈНО,5527
10.08.2026,УРОШЕВАЦ,3840
10.08.2026,ЦРНА ТРАВА,930
10.08.2026,ЧАЈЕТИНА,14560
10.08.2026,ЧАЧАК - ГРАД,93817
10.08.2026,ЧОКА,8488
10.08.2026,ШАБАЦ - ГРАД,98959
10.08.2026,ШИД,28787
10.08.2026,ШТРПЦЕ,5828
