ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
24.08.2026,КОСЈЕРИЋ,8802
24.08.2026,КОСОВО ПОЉЕ,4831
24.08.2026,КОСОВСКА КАМЕНИЦА,6221
24.08.2026,КОСОВСКА МИТРОВИЦА,14690
24.08.2026,КОЦЕЉЕВА,10335
24.08.2026,КРАГУЈЕВАЦ - ГРАД,152811
24.08.2026,КРАЉЕВО - ГРАД,97925
24.08.2026,КРУПАЊ,12580
24.08.2026,КРУШЕВАЦ - ГРАД,103719
24.08.2026,КУЛА,33156
24.08.2026,КУРШУМЛИЈА,13503
24.08.2026,КУЧЕВО,15253
24.08.2026,ЛАЈКОВАЦ,11220
24.08.2026,ЛАПОВО,6398
24.08.2026,ЛЕБАНЕ,16307
24.08.2026,ЛЕПОСАВИЋ,8879
24.08.2026,ЛЕСКОВАЦ - ГРАД,112217
24.08.2026,ЛИПЉАН,6009
24.08.2026,ЛОЗНИЦА - ГРАД,76621
24.08.2026,ЛУЧАНИ,14568
24.08.2026,ЉИГ,8421
24.08.2026,ЉУБОВИЈА,13072
24.08.2026,МАЈДАНПЕК,15296
24.08.2026,МАЛИ ЗВОРНИК,16147
24.08.2026,МАЛИ ИЂОШ,9798
24.08.2026,МАЛО ЦРНИЋЕ,11545
24.08.2026,МЕДВЕЂА,5974
24.08.2026,МЕРОШИНА,9702
24.08.2026,МИОНИЦА,10621
24.08.2026,НЕГОТИН,35420
24.08.2026,НИШ-МЕДИЈАНА,76552
24.08.2026,НИШ-НИШКА БАЊА,11547
24.08.2026,НИШ-ПАЛИЛУЛА,63367
24.08.2026,НИШ-ПАНТЕЛЕЈ,46485
24.08.2026,НИШ-ЦРВЕНИ КРСТ,29305
24.08.2026,НОВА ВАРОШ,12096
24.08.2026,НОВА ЦРЊА,7718
24.08.2026,НОВИ БЕЧЕЈ,18140
24.08.2026,НОВИ КНЕЖЕВАЦ,8273
24.08.2026,НОВИ ПАЗАР - ГРАД,94855
24.08.2026,НОВИ САД - ГРАД,344747
24.08.2026,НОВО БРДО,952
24.08.2026,ОБИЛИЋ,3535
24.08.2026,ОПОВО,7976
24.08.2026,ОРАХОВАЦ,1528
24.08.2026,ОСЕЧИНА,8865
24.08.2026,ОЏАЦИ,23298
24.08.2026,ПАНЧЕВО - ГРАД,106351
24.08.2026,ПАРАЋИН,45571
24.08.2026,ПЕТРОВАЦ НА МЛАВИ,30637
24.08.2026,ПЕЋ,3882
24.08.2026,ПЕЋИНЦИ,15501
24.08.2026,ПИРОТ - ГРАД,44317
24.08.2026,ПЛАНДИШТЕ,8262
24.08.2026,ПОДУЈЕВО,404
24.08.2026,ПОЖАРЕВАЦ,56921
24.08.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11336
24.08.2026,ПОЖЕГА,22477
24.08.2026,ПРЕШЕВО,44488
24.08.2026,ПРИБОЈ,26642
24.08.2026,ПРИЗРЕН,4554
24.08.2026,ПРИЈЕПОЉЕ,31552
24.08.2026,ПРИШТИНА - ГРАД,13733
24.08.2026,ПРОКУПЉЕ - ГРАД,35363
24.08.2026,РАЖАЊ,5905
24.08.2026,РАЧА,8908
24.08.2026,РАШКА,19615
24.08.2026,РЕКОВАЦ,7842
24.08.2026,РУМА,45290
24.08.2026,СВИЛАЈНАЦ,23450
24.08.2026,СВРЉИГ,9815
24.08.2026,СЕНТА,19345
24.08.2026,СЕЧАЊ,10143
24.08.2026,СЈЕНИЦА,27901
24.08.2026,СМЕДЕРЕВО - ГРАД,93850
24.08.2026,СМЕДЕРЕВСКА ПАЛАНКА,38814
24.08.2026,СОКОБАЊА,12793
24.08.2026,СОМБОР - ГРАД,69678
24.08.2026,СРБИЦА,291
24.08.2026,СРБОБРАН,13068
24.08.2026,СРЕМСКА МИТРОВИЦА - ГРАД,67953
24.08.2026,СРЕМСКИ КАРЛОВЦИ,7906
24.08.2026,СТАРА ПАЗОВА,57043
24.08.2026,СУБОТИЦА - ГРАД,124394
24.08.2026,СУРДУЛИЦА,16110
24.08.2026,ТЕМЕРИН,24782
24.08.2026,ТИТЕЛ,12550
24.08.2026,ТОПОЛА,17192
24.08.2026,ТРГОВИШТЕ,4368
24.08.2026,ТРСТЕНИК,33345
24.08.2026,ТУТИН,33733
24.08.2026,ЋИЋЕВАЦ,7122
24.08.2026,ЋУПРИЈА,27931
24.08.2026,УБ,22437
24.08.2026,УЖИЦЕ - ГРАД,56803
24.08.2026,УЖИЦЕ-СЕВОЈНО,5520
24.08.2026,УРОШЕВАЦ,3835
24.08.2026,ЦРНА ТРАВА,926
24.08.2026,ЧАЈЕТИНА,14572
24.08.2026,ЧАЧАК - ГРАД,93800
24.08.2026,ЧОКА,8483
24.08.2026,ШАБАЦ - ГРАД,98991
24.08.2026,ШИД,28809
24.08.2026,ШТРПЦЕ,5825
