ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
20.07.2026,БОСИЛЕГРАД,6990
20.07.2026,БРУС,12296
20.07.2026,БУЈАНОВАЦ,44296
20.07.2026,ВАЉЕВО - ГРАД,74294
20.07.2026,ВАРВАРИН,14577
20.07.2026,ВЕЛИКА ПЛАНА,34968
20.07.2026,ВЕЛИКО ГРАДИШТЕ,18668
20.07.2026,ВИТИНА,2417
20.07.2026,ВЛАДИМИРЦИ,13532
20.07.2026,ВЛАДИЧИН ХАН,15868
20.07.2026,ВЛАСОТИНЦЕ,22393
20.07.2026,ВРАЊЕ - ГРАД,59703
20.07.2026,ВРАЊЕ-ВРАЊСКА БАЊА,7885
20.07.2026,ВРБАС,33434
20.07.2026,ВРЊАЧКА БАЊА,23540
20.07.2026,ВРШАЦ - ГРАД,43531
20.07.2026,ВУЧИТРН,3604
20.07.2026,ГАЏИН ХАН,5281
20.07.2026,ГЊИЛАНЕ,8016
20.07.2026,ГОЛУБАЦ,7849
20.07.2026,ГОРА,6903
20.07.2026,ГОРЊИ МИЛАНОВАЦ,34201
20.07.2026,ДЕСПОТОВАЦ,21131
20.07.2026,ДИМИТРОВГРАД,7734
20.07.2026,ДОЉЕВАЦ,13695
20.07.2026,ЖАБАЉ,21106
20.07.2026,ЖАБАРИ,11027
20.07.2026,ЖАГУБИЦА,10270
20.07.2026,ЖИТИШТЕ,13298
20.07.2026,ЖИТОРАЂА,11743
20.07.2026,ЗАЈЕЧАР - ГРАД,46837
20.07.2026,ЗВЕЧАН,5483
20.07.2026,ЗРЕЊАНИН - ГРАД,98167
20.07.2026,ЗУБИН ПОТОК,4285
20.07.2026,ИВАЊИЦА,24031
20.07.2026,ИНЂИЈА,40520
20.07.2026,ИРИГ,8961
20.07.2026,ИСТОК,3060
20.07.2026,ЈАГОДИНА - ГРАД,63464
20.07.2026,КАЊИЖА,20651
20.07.2026,КИКИНДА - ГРАД,45814
20.07.2026,КЛАДОВО,21054
20.07.2026,КЛИНА,1896
20.07.2026,КНИЋ,10246
20.07.2026,КЊАЖЕВАЦ,22186
20.07.2026,КОВАЧИЦА,20764
20.07.2026,КОВИН,27165
20.07.2026,КОСЈЕРИЋ,8799
20.07.2026,КОСОВО ПОЉЕ,4841
20.07.2026,КОСОВСКА КАМЕНИЦА,6225
20.07.2026,КОСОВСКА МИТРОВИЦА,14732
20.07.2026,КОЦЕЉЕВА,10345
20.07.2026,КРАГУЈЕВАЦ - ГРАД,152709
20.07.2026,КРАЉЕВО - ГРАД,97885
20.07.2026,КРУПАЊ,12589
20.07.2026,КРУШЕВАЦ - ГРАД,103728
20.07.2026,КУЛА,33183
20.07.2026,КУРШУМЛИЈА,13510
20.07.2026,КУЧЕВО,15234
20.07.2026,ЛАЈКОВАЦ,11231
20.07.2026,ЛАПОВО,6392
20.07.2026,ЛЕБАНЕ,16328
20.07.2026,ЛЕПОСАВИЋ,8923
20.07.2026,ЛЕСКОВАЦ - ГРАД,112276
20.07.2026,ЛИПЉАН,6012
20.07.2026,ЛОЗНИЦА - ГРАД,76597
20.07.2026,ЛУЧАНИ,14581
20.07.2026,ЉИГ,8419
20.07.2026,ЉУБОВИЈА,13066
20.07.2026,МАЈДАНПЕК,15308
20.07.2026,МАЛИ ЗВОРНИК,16135
20.07.2026,МАЛИ ИЂОШ,9791
20.07.2026,МАЛО ЦРНИЋЕ,11542
20.07.2026,МЕДВЕЂА,5976
20.07.2026,МЕРОШИНА,9710
20.07.2026,МИОНИЦА,10605
20.07.2026,НЕГОТИН,35393
20.07.2026,НИШ-МЕДИЈАНА,76524
20.07.2026,НИШ-НИШКА БАЊА,11545
20.07.2026,НИШ-ПАЛИЛУЛА,63287
20.07.2026,НИШ-ПАНТЕЛЕЈ,46419
20.07.2026,НИШ-ЦРВЕНИ КРСТ,29298
20.07.2026,НОВА ВАРОШ,12111
20.07.2026,НОВА ЦРЊА,7723
20.07.2026,НОВИ БЕЧЕЈ,18136
20.07.2026,НОВИ КНЕЖЕВАЦ,8273
20.07.2026,НОВИ ПАЗАР - ГРАД,94613
20.07.2026,НОВИ САД - ГРАД,344430
20.07.2026,НОВО БРДО,953
20.07.2026,ОБИЛИЋ,3550
20.07.2026,ОПОВО,7979
20.07.2026,ОРАХОВАЦ,1536
20.07.2026,ОСЕЧИНА,8878
20.07.2026,ОЏАЦИ,23315
20.07.2026,ПАНЧЕВО - ГРАД,106241
20.07.2026,ПАРАЋИН,45561
20.07.2026,ПЕТРОВАЦ НА МЛАВИ,30648
20.07.2026,ПЕЋ,3900
20.07.2026,ПЕЋИНЦИ,15497
20.07.2026,ПИРОТ - ГРАД,44368
20.07.2026,ПЛАНДИШТЕ,8272
20.07.2026,ПОДУЈЕВО,407
20.07.2026,ПОЖАРЕВАЦ,56891
20.07.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11337
20.07.2026,ПОЖЕГА,22478
20.07.2026,ПРЕШЕВО,44354
20.07.2026,ПРИБОЈ,26651
20.07.2026,ПРИЗРЕН,4571
20.07.2026,ПРИЈЕПОЉЕ,31517
20.07.2026,ПРИШТИНА - ГРАД,13776
20.07.2026,ПРОКУПЉЕ - ГРАД,35346
20.07.2026,РАЖАЊ,5912
20.07.2026,РАЧА,8920
20.07.2026,РАШКА,19562
20.07.2026,РЕКОВАЦ,7845
20.07.2026,РУМА,45281
20.07.2026,СВИЛАЈНАЦ,23432
20.07.2026,СВРЉИГ,9821
20.07.2026,СЕНТА,19349
20.07.2026,СЕЧАЊ,10144
20.07.2026,СЈЕНИЦА,27894
20.07.2026,СМЕДЕРЕВО - ГРАД,93868
20.07.2026,СМЕДЕРЕВСКА ПАЛАНКА,38808
20.07.2026,СОКОБАЊА,12817
20.07.2026,СОМБОР - ГРАД,69678
20.07.2026,СРБИЦА,291
20.07.2026,СРБОБРАН,13057
20.07.2026,СРЕМСКА МИТРОВИЦА - ГРАД,67971
20.07.2026,СРЕМСКИ КАРЛОВЦИ,7913
20.07.2026,СТАРА ПАЗОВА,56956
20.07.2026,СУБОТИЦА - ГРАД,124392
20.07.2026,СУРДУЛИЦА,16101
20.07.2026,ТЕМЕРИН,24785
20.07.2026,ТИТЕЛ,12539
20.07.2026,ТОПОЛА,17181
20.07.2026,ТРГОВИШТЕ,4370
20.07.2026,ТРСТЕНИК,33386
20.07.2026,ТУТИН,33704
20.07.2026,ЋИЋЕВАЦ,7122
20.07.2026,ЋУПРИЈА,27928
20.07.2026,УБ,22408
20.07.2026,УЖИЦЕ - ГРАД,56820
20.07.2026,УЖИЦЕ-СЕВОЈНО,5530
20.07.2026,УРОШЕВАЦ,3836
20.07.2026,ЦРНА ТРАВА,935
20.07.2026,ЧАЈЕТИНА,14534
20.07.2026,ЧАЧАК - ГРАД,93751
20.07.2026,ЧОКА,8509
20.07.2026,ШАБАЦ - ГРАД,98954
20.07.2026,ШИД,28793
20.07.2026,ШТРПЦЕ,5823
