ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
18.05.2026,КЛИНА,1916
18.05.2026,КНИЋ,10268
18.05.2026,КЊАЖЕВАЦ,22216
18.05.2026,КОВАЧИЦА,20788
18.05.2026,КОВИН,27194
18.05.2026,КОСЈЕРИЋ,8822
18.05.2026,КОСОВО ПОЉЕ,4886
18.05.2026,КОСОВСКА КАМЕНИЦА,6256
18.05.2026,КОСОВСКА МИТРОВИЦА,14773
18.05.2026,КОЦЕЉЕВА,10360
18.05.2026,КРАГУЈЕВАЦ - ГРАД,152544
18.05.2026,КРАЉЕВО - ГРАД,97929
18.05.2026,КРУПАЊ,12614
18.05.2026,КРУШЕВАЦ - ГРАД,103704
18.05.2026,КУЛА,33214
18.05.2026,КУРШУМЛИЈА,13542
18.05.2026,КУЧЕВО,15250
18.05.2026,ЛАЈКОВАЦ,11264
18.05.2026,ЛАПОВО,6388
18.05.2026,ЛЕБАНЕ,16361
18.05.2026,ЛЕПОСАВИЋ,9004
18.05.2026,ЛЕСКОВАЦ - ГРАД,112391
18.05.2026,ЛИПЉАН,6028
18.05.2026,ЛОЗНИЦА - ГРАД,76496
18.05.2026,ЛУЧАНИ,14603
18.05.2026,ЉИГ,8440
18.05.2026,ЉУБОВИЈА,13089
18.05.2026,МАЈДАНПЕК,15360
18.05.2026,МАЛИ ЗВОРНИК,16167
18.05.2026,МАЛИ ИЂОШ,9806
18.05.2026,МАЛО ЦРНИЋЕ,11551
18.05.2026,МЕДВЕЂА,5979
18.05.2026,МЕРОШИНА,9699
18.05.2026,МИОНИЦА,10626
18.05.2026,НЕГОТИН,35442
18.05.2026,НИШ-МЕДИЈАНА,76518
18.05.2026,НИШ-НИШКА БАЊА,11564
18.05.2026,НИШ-ПАЛИЛУЛА,63245
18.05.2026,НИШ-ПАНТЕЛЕЈ,46380
18.05.2026,НИШ-ЦРВЕНИ КРСТ,29307
18.05.2026,НОВА ВАРОШ,12138
18.05.2026,НОВА ЦРЊА,7754
18.05.2026,НОВИ БЕЧЕЈ,18131
18.05.2026,НОВИ КНЕЖЕВАЦ,8298
18.05.2026,НОВИ ПАЗАР - ГРАД,94299
18.05.2026,НОВИ САД - ГРАД,343937
18.05.2026,НОВО БРДО,959
18.05.2026,ОБИЛИЋ,3572
18.05.2026,ОПОВО,7983
18.05.2026,ОРАХОВАЦ,1551
18.05.2026,ОСЕЧИНА,8905
18.05.2026,ОЏАЦИ,23351
18.05.2026,ПАНЧЕВО - ГРАД,106234
18.05.2026,ПАРАЋИН,45568
18.05.2026,ПЕТРОВАЦ НА МЛАВИ,30629
18.05.2026,ПЕЋ,3925
18.05.2026,ПЕЋИНЦИ,15470
18.05.2026,ПИРОТ - ГРАД,44401
18.05.2026,ПЛАНДИШТЕ,8290
18.05.2026,ПОДУЈЕВО,411
18.05.2026,ПОЖАРЕВАЦ,56944
18.05.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11347
18.05.2026,ПОЖЕГА,22481
18.05.2026,ПРЕШЕВО,44249
18.05.2026,ПРИБОЈ,26702
18.05.2026,ПРИЗРЕН,4611
18.05.2026,ПРИЈЕПОЉЕ,31568
18.05.2026,ПРИШТИНА - ГРАД,13868
18.05.2026,ПРОКУПЉЕ - ГРАД,35403
18.05.2026,РАЖАЊ,5918
18.05.2026,РАЧА,8916
18.05.2026,РАШКА,19540
18.05.2026,РЕКОВАЦ,7859
18.05.2026,РУМА,45292
18.05.2026,СВИЛАЈНАЦ,23468
18.05.2026,СВРЉИГ,9835
18.05.2026,СЕНТА,19348
18.05.2026,СЕЧАЊ,10155
18.05.2026,СЈЕНИЦА,27830
18.05.2026,СМЕДЕРЕВО - ГРАД,93947
18.05.2026,СМЕДЕРЕВСКА ПАЛАНКА,38854
18.05.2026,СОКОБАЊА,12840
18.05.2026,СОМБОР - ГРАД,69783
18.05.2026,СРБИЦА,292
18.05.2026,СРБОБРАН,13056
18.05.2026,СРЕМСКА МИТРОВИЦА - ГРАД,68019
18.05.2026,СРЕМСКИ КАРЛОВЦИ,7899
18.05.2026,СТАРА ПАЗОВА,56837
18.05.2026,СУБОТИЦА - ГРАД,124418
18.05.2026,СУРДУЛИЦА,16120
18.05.2026,ТЕМЕРИН,24779
18.05.2026,ТИТЕЛ,12562
18.05.2026,ТОПОЛА,17205
18.05.2026,ТРГОВИШТЕ,4382
18.05.2026,ТРСТЕНИК,33440
18.05.2026,ТУТИН,33694
18.05.2026,ЋИЋЕВАЦ,7137
18.05.2026,ЋУПРИЈА,27898
18.05.2026,УБ,22420
18.05.2026,УЖИЦЕ - ГРАД,56868
18.05.2026,УЖИЦЕ-СЕВОЈНО,5533
18.05.2026,УРОШЕВАЦ,3857
18.05.2026,ЦРНА ТРАВА,937
18.05.2026,ЧАЈЕТИНА,14449
18.05.2026,ЧАЧАК - ГРАД,93776
18.05.2026,ЧОКА,8524
18.05.2026,ШАБАЦ - ГРАД,99059
18.05.2026,ШИД,28833
18.05.2026,ШТРПЦЕ,5832
