ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
31.08.2026,ОПОВО,7978
31.08.2026,ОРАХОВАЦ,1527
31.08.2026,ОСЕЧИНА,8867
31.08.2026,ОЏАЦИ,23296
31.08.2026,ПАНЧЕВО - ГРАД,106363
31.08.2026,ПАРАЋИН,45564
31.08.2026,ПЕТРОВАЦ НА МЛАВИ,30653
31.08.2026,ПЕЋ,3881
31.08.2026,ПЕЋИНЦИ,15501
31.08.2026,ПИРОТ - ГРАД,44314
31.08.2026,ПЛАНДИШТЕ,8259
31.08.2026,ПОДУЈЕВО,404
31.08.2026,ПОЖАРЕВАЦ,56926
31.08.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11339
31.08.2026,ПОЖЕГА,22477
31.08.2026,ПРЕШЕВО,44508
31.08.2026,ПРИБОЈ,26639
31.08.2026,ПРИЗРЕН,4547
31.08.2026,ПРИЈЕПОЉЕ,31568
31.08.2026,ПРИШТИНА - ГРАД,13726
31.08.2026,ПРОКУПЉЕ - ГРАД,35356
31.08.2026,РАЖАЊ,5908
31.08.2026,РАЧА,8906
31.08.2026,РАШКА,19626
31.08.2026,РЕКОВАЦ,7844
31.08.2026,РУМА,45292
31.08.2026,СВИЛАЈНАЦ,23453
31.08.2026,СВРЉИГ,9817
31.08.2026,СЕНТА,19341
31.08.2026,СЕЧАЊ,10144
31.08.2026,СЈЕНИЦА,27926
31.08.2026,СМЕДЕРЕВО - ГРАД,93836
31.08.2026,СМЕДЕРЕВСКА ПАЛАНКА,38806
31.08.2026,СОКОБАЊА,12790
31.08.2026,СОМБОР - ГРАД,69681
31.08.2026,СРБИЦА,291
31.08.2026,СРБОБРАН,13072
31.08.2026,СРЕМСКА МИТРОВИЦА - ГРАД,67952
31.08.2026,СРЕМСКИ КАРЛОВЦИ,7908
31.08.2026,СТАРА ПАЗОВА,57067
31.08.2026,СУБОТИЦА - ГРАД,124398
31.08.2026,СУРДУЛИЦА,16104
31.08.2026,ТЕМЕРИН,24785
31.08.2026,ТИТЕЛ,12557
31.08.2026,ТОПОЛА,17187
31.08.2026,ТРГОВИШТЕ,4371
31.08.2026,ТРСТЕНИК,33337
31.08.2026,ТУТИН,33731
31.08.2026,ЋИЋЕВАЦ,7123
31.08.2026,ЋУПРИЈА,27928
31.08.2026,УБ,22433
31.08.2026,УЖИЦЕ - ГРАД,56796
31.08.2026,УЖИЦЕ-СЕВОЈНО,5520
31.08.2026,УРОШЕВАЦ,3835
31.08.2026,ЦРНА ТРАВА,927
31.08.2026,ЧАЈЕТИНА,14579
31.08.2026,ЧАЧАК - ГРАД,93790
31.08.2026,ЧОКА,8485
31.08.2026,ШАБАЦ - ГРАД,99005
31.08.2026,ШИД,28800
31.08.2026,ШТРПЦЕ,5818
